204273024	324,-924	9
204615431	-300,-924	9
204875356	612,-1308	9
205478830	-796,-332	9
205802860	-476,1268	9
206984940	68,-1340	9
207680734	1156,772	9
207765293	-892,612	9
207780915	644,836	9
208174797	692,-908	9
208960365	-1004,-876	9
209400717	1124,276	9
210403939	244,-860	9
211616956	596,1268	9
211783966	-1436,-364	9
212431179	-348,756	9
214106740	132,-1036	9
214233225	-780,788	9
214550550	1316,660	9
214809844	-1468,340	9
215017659	788,1252	9
215209954	-972,900	9
216538649	84,692	9
216563426	-444,-876	9
216937912	-540,-828	9
218587699	-940,628	9
219180385	-1340,116	9
221627324	1140,-844	9
221732649	1252,84	9
221905673	-1452,-252	9
222335746	-876,68	9
224055081	-508,708	9
227453415	212,884	9
228852889	724,1252	9
228940969	324,1124	9
232858243	1236,-812	9
233710979	-892,-748	9
234066589	212,1092	9
234488599	-908,756	9
235488325	-940,-236	9
235500228	-956,740	9
235593800	660,-892	9
235699383	-764,-908	9
236161050	68,836	9
236435845	1284,292	9
238266170	-796,660	9
239595431	-1452,-380	9
242299983	-348,-844	9
243894395	-860,868	9
244610888	1412,-412	9
245515867	-1404,100	9
246667345	-956,644	9
248750095	660,788	9
248998115	244,788	9
249295860	1348,100	9
249299217	-748,612	9
250203964	852,-444	9
250728269	372,1364	9
250732061	-380,660	9
251326905	-780,-892	9
251824319	-300,1316	9
255265293	1396,644	9
257209935	180,1284	9
261241365	740,1300	9
264570758	1172,820	9
266350355	-924,308	9
266760173	708,1268	9
269299698	-812,660	9
269389475	180,-940	9
269947031	804,788	9
270264919	756,628	9
272409494	276,-844	9
273348844	-908,-876	9
273828450	132,804	9
275014180	-828,212	9
275254370	-1004,116	9
275311210	-988,-284	9
275892621	788,-780	9
275964678	1268,36	9
276605383	1300,-252	9
280362025	-828,132	9
280396731	740,1188	9
280602082	804,-892	9
280659227	804,884	9
280970306	676,-924	9
283742529	692,772	9
285013834	1268,-412	9
286388523	276,1380	9
287247206	-348,-860	9
287553263	-972,244	9
288162408	1108,740	9
289049213	-876,1236	9
289485608	-716,180	9
290409778	772,-860	9
290532086	-844,20	9
291123190	148,1300	9
291565285	-364,-844	9
292771261	772,804	9
293839154	-1420,324	9
296101488	180,-1068	9
296223475	-332,1412	9
298117789	724,-284	9
299251624	1124,-220	9
299734030	212,-1452	9
300893617	-940,756	9
301699438	804,644	9
301858778	-332,-764	9
303202794	756,-236	10
303959544	276,1348	9
305128051	-908,-268	9
306799917	132,1300	9
307009143	260,948	9
308183735	820,724	9
308929558	1300,84	9
309464974	772,-764	9
309621635	-876,916	9
312240044	-316,-1388	9
312543234	1348,132	9
312846211	-924,148	9
313996648	308,-1420	9
315879412	-332,724	9
316801588	1300,292	9
317267522	196,-1340	9
317573585	884,756	9
317983030	-828,820	9
318392881	-1036,-748	9
319701632	1284,660	9
321134052	-332,-908	9
322094831	772,-876	9
323094488	-412,-892	9
323509622	-892,-460	9
324806165	804,292	9
326884287	-860,164	9
327261008	-764,1156	9
327554428	-204,-1020	9
328677037	1396,276	9
328773017	1332,100	9
329268996	-1052,180	9
329748796	-860,-732	9
330443163	-908,-524	9
332615000	692,-428	9
333012061	-956,-428	9
336238612	-940,-876	9
338202066	276,788	9
340121274	1236,100	9
340293120	132,-1356	9
340575654	308,1252	9
340710740	884,740	9
341510869	1220,276	9
342510975	740,-252	9
342614340	756,1156	9
343022695	-1404,-364	9
344816540	-796,708	9
346021968	868,-892	9
346462233	-988,-348	9
350359720	1204,-924	9
351815548	916,-268	9
351972282	756,-1036	9
352724020	-428,1300	9
353202101	1188,116	9
353319794	-300,-924	9
353503268	-428,804	9
355942600	1300,-812	10
356281372	-828,724	9
356768587	52,1348	9
356774054	-300,1364	9
356939392	-172,-972	9
359184739	820,836	9
359397609	-380,-828	9
359783880	-204,-1404	9
361083382	-796,708	9
361661681	-1404,-380	9
362323106	292,1300	9
362384998	1284,100	9
363009755	-812,612	9
363229014	-460,-988	9
363663415	-924,-876	9
364556339	628,-812	9
364645959	148,1188	9
365172221	1284,212	9
365809135	52,724	9
368369064	788,116	9
368720847	-924,-428	9
368910965	1124,148	9
369028935	1428,180	9
369167907	804,-956	9
369318443	-956,-268	9
370563491	-252,-1420	9
374330055	228,-892	9
376453055	276,-844	9
379159890	1252,116	9
380458467	164,1188	9
382788763	-732,212	9
382963727	-1292,-780	9
383324757	916,-396	9
383445388	276,-796	9
383802751	804,1284	9
384078016	740,852	9
385516038	724,148	9
385687059	-924,-300	9
386044246	-540,260	9
386063074	-172,724	9
386126321	1220,52	9
387357579	-236,1364	9
387362847	100,-1468	9
387632011	1444,-300	9
388254901	-844,-908	9
393115682	-892,-844	9
396406718	-956,788	9
396827146	-812,-780	9
399932008	788,740	9
402209487	1204,756	9
402516127	-844,1332	9
407835176	-860,-908	9
411106592	756,-956	9
411757062	804,324	9
416774740	692,1204	9
417226866	724,708	9
417615411	116,-1468	9
417880522	1220,-252	9
420353715	-764,-236	9
420390368	36,1396	9
422564819	1220,132	9
423501307	1412,-492	9
424185372	-1324,68	9
424731836	852,132	9
425539257	-844,-972	9
427373465	-444,1300	9
427438367	868,644	9
428111010	132,1380	9
429578749	676,1172	9
430450294	884,708	9
430713832	1092,228	9
431724277	-268,1316	9
435389498	244,1300	9
435543441	-220,-1340	9
436709781	-1052,-476	9
438197804	-492,1140	9
438546509	-348,1348	9
438963491	-780,724	9
442090448	-716,1188	9
442424855	-844,-268	9
442792802	820,-780	9
443861428	-860,340	9
444002992	-956,-316	9
445286278	724,-1036	9
446870358	36,-860	9
446969231	612,-940	9
447519031	20,1172	9
447865318	1204,308	9
447982711	-316,-940	9
448556704	-764,-460	9
449895192	-828,308	9
450648262	-924,868	9
450973336	1188,-860	9
451318516	68,-1404	9
451322760	-1372,36	9
452184304	1204,596	9
454330256	-396,1412	9
456139405	644,36	9
458115616	1108,-220	9
458801460	-1404,132	9
459728895	-1276,676	9
464079508	292,-1404	9
464487042	4,-1436	9
467055287	-988,-972	9
467141584	692,628	9
470411321	1396,260	9
471026623	372,-972	9
471210541	1220,-428	9
473126597	308,1124	9
473385207	692,-1004	9
473460920	-1356,148	9
474152871	628,-1292	9
475535658	900,-348	9
477057140	1124,-348	9
478964783	-444,-716	9
480451838	692,1140	9
480488003	260,1220	9
480699823	804,740	9
481245374	756,-812	9
482125613	644,-924	9
482415140	820,-428	9
482737852	660,-924	9
482748768	-1004,-316	9
483180106	660,1300	9
483981432	756,724	9
484109729	148,-940	9
485968802	180,1364	9
486740607	-876,52	9
488533694	756,676	9
488820420	1220,836	9
490931512	-380,1188	9
491168835	180,-860	9
491494272	-780,836	9
493091870	164,772	9
493455236	-348,-1420	9
493548300	1124,-716	9
494158960	372,-940	9
494870208	-828,-332	9
497149333	-140,-956	9
497747629	772,692	9
498082533	-348,740	9
498315049	708,-412	9
498578274	-1228,276	9
499949279	884,324	9
500109336	36,-972	9
501758032	-508,724	9
506043101	644,-828	9
508193458	756,1268	9
508402688	-348,-956	9
509690401	-348,756	9
510240084	820,132	9
510276569	1364,20	9
510391360	-780,1236	9
510919081	196,740	9
511079586	-316,-1356	9
511290179	-428,1396	9
512487691	36,-1372	9
513195108	244,-828	9
514521463	-1420,-476	9
515016962	-844,-412	9
515036633	276,884	9
515113439	1412,148	9
515970176	244,772	9
516149008	1172,-364	9
518206285	-828,308	9
518215684	-844,708	9
518334104	-924,-220	9
521758788	692,-924	9
525146658	164,1428	9
526027871	-300,-1324	9
526038337	132,-812	9
527202103	260,-924	9
527345046	-268,-1340	9
527707821	724,852	9
528270388	-940,-988	9
528514421	-892,1140	9
528580628	-268,692	9
529290752	740,804	9
529398443	628,-300	9
531203843	-1484,-284	9
531770923	708,-380	9
534996288	804,244	9
537284749	836,-1004	9
537662192	-924,-348	9
538611051	852,1220	9
538702080	-508,1316	9
539889824	324,-1404	9
540257477	788,708	9
540360887	756,-844	9
541679837	-1004,-1036	9
542584697	1204,804	9
542905036	100,-1420	9
545247608	-156,-764	9
545319895	-460,708	9
546188064	1316,-268	9
547153451	-1052,-300	9
548134567	-428,-956	9
548177062	-748,-252	9
548212989	-876,-892	9
549281761	-876,676	9
552252336	804,100	9
553102619	1316,-428	10
553366400	1332,-460	9
556982196	-876,-348	9
558264075	244,-1404	9
558686698	820,-460	9
560861195	-956,-828	9
562744632	692,212	9
564259152	1108,196	9
565298355	836,-1020	9
565457893	1412,-380	9
566291683	-1372,-444	9
567698628	-1052,-364	9
568043118	772,-1068	9
568182368	-428,-764	9
569920961	660,884	9
570773208	148,-988	9
572909575	-300,-1372	9
573471594	-924,756	9
575472953	-236,-1020	9
575668671	1252,196	9
578733020	308,788	9
581188003	-1468,180	9
581470747	-396,804	9
581941795	-380,1268	9
583295862	772,820	9
584623276	1188,772	9
584822185	1284,276	9
585018944	1204,148	9
585765661	-940,-348	9
585909054	196,-1004	9
586017016	820,-908	9
586753402	-908,292	9
587665463	-1356,180	9
587703312	-892,-348	9
588335492	756,1252	10
591453857	-156,-1004	9
592498144	-428,772	9
593429805	-844,-444	9
594726236	132,1204	9
596620297	-1308,-428	9
596943744	1380,-492	9
598253955	1236,180	9
599940056	-924,804	9
601149148	-1260,-396	9
602346342	-908,180	9
602717585	-924,196	9
603124860	-892,852	9
603138926	244,1236	9
604046196	52,804	9
604294528	788,708	9
605949998	1412,244	9
606472724	804,116	9
607252462	132,740	9
608593246	-460,708	9
609170936	-892,-412	9
609979594	-316,-1340	9
610997784	-348,1284	9
612393353	-924,756	9
613025568	1140,-444	9
613110696	-412,1252	9
614478477	1268,-780	9
614788418	-764,804	9
615949256	68,-1452	9
617797905	868,100	9
618670114	-1356,-300	9
619086718	260,724	9
619422390	1396,164	9
619572011	-204,1220	9
619625071	788,196	9
620071015	788,212	9
620832398	180,-1020	9
622293453	1220,-332	9
623335042	-876,-284	9
623516535	-1036,740	9
623942033	-972,-476	9
624516030	-940,-828	9
624683354	-844,-1068	9
626008245	1284,-396	9
628645326	-732,564	9
628865848	1332,-540	10
629359389	660,-316	9
629706955	-1404,52	9
629832476	1204,-492	9
629935718	1140,-284	9
630966087	1284,-412	9
633357225	-1452,-236	9
634466225	-204,-972	9
635052340	772,244	9
635549551	1236,52	9
637487642	-940,-860	9
638919449	1156,772	9
640125490	148,836	9
640969109	164,724	9
641402586	-204,1396	9
641846799	-780,-876	9
642173846	1140,-844	9
644018307	-940,-764	9
644138416	-172,-1372	9
644593567	1428,228	10
645499558	1236,-764	9
646178851	-364,788	9
647491592	868,212	9
648040817	-876,-988	9
648160405	1412,36	9
648230911	-1276,724	9
648419956	-332,-1420	9
653041746	-380,772	9
653091911	-892,-924	9
653098750	-284,-1372	9
653936142	-1004,244	9
655704958	-908,788	10
656626095	1188,212	9
656635531	580,1268	9
657420976	-460,-908	9
658122482	1284,292	9
658244732	-284,932	9
658307029	308,740	9
659941853	612,1252	9
663125851	-1340,244	9
664098462	212,-1276	9
664526929	-732,1236	9
665904064	916,692	9
666244145	-908,-364	9
667459356	-380,-780	9
672344963	1348,164	9
676627137	772,292	9
677276575	1252,-316	9
677860155	1348,-204	9
677917218	1332,756	9
681423195	-444,836	9
682021159	-380,756	9
682497097	260,-876	9
683866411	772,-988	9
684152245	-1436,132	9
684400383	692,-956	9
684406539	-1324,-332	9
685666052	-908,-348	9
685724967	-860,-412	9
685993283	-1452,260	9
686070701	340,772	9
686216591	-348,1364	9
686962068	-1020,-828	9
689858972	84,1284	9
689866592	196,-876	9
690386940	-364,-988	9
690460969	-476,-796	10
691689952	1268,324	9
691699972	1268,-300	9
692308206	1412,-380	9
693103243	1204,740	9
695287181	340,-908	9
695666672	340,1156	9
698538589	276,-796	9
699792966	724,628	9
700017485	-204,1252	9
700806138	1268,-300	9
701075045	324,900	9
702003680	932,116	10
702043057	-1436,-172	9
702072078	804,-1276	9
703851159	1140,-460	9
704205632	1252,244	9
704699847	660,-1356	9
705502930	-268,-908	9
705613720	628,-332	9
707339999	-764,724	9
707901799	-812,-364	9
708158538	148,-1356	9
709997552	-412,-1420	9
710725200	-188,-1372	9
713090698	772,676	9
713201339	-1228,-348	9
713449369	196,-1020	9
714038529	-364,1348	9
714299496	-188,-764	9
714378524	-1468,-428	9
714956857	852,-892	9
715495993	692,100	9
716262601	-236,660	9
719014709	628,-316	9
719080517	68,-844	9
721523202	1316,-476	9
721728859	804,-796	9
721898200	1316,756	9
721965750	-860,196	10
722009066	-828,804	9
722035287	1268,356	9
722048488	916,788	9
722161418	-396,884	9
724203516	692,-876	9
724912222	1124,676	9
727241191	-476,756	10
728183503	340,-908	9
728698208	788,-428	9
728698357	-380,-1276	9
729780736	-220,1380	9
729922349	772,628	9
730194454	-1068,212	9
730702864	-1052,-332	9
730720642	-924,-236	9
731177200	-796,-220	9
732026080	-1036,772	9
732340614	692,756	9
732501035	788,148	9
732717623	852,-412	9
732741785	1252,68	9
732937657	-300,708	9
733713883	756,244	9
735173174	1156,-876	9
737229936	-1404,-284	9
738415551	132,788	9
741716447	324,724	9
742115567	-844,-892	9
742552788	228,-1388	9
742838220	292,1092	9
744351624	1236,772	9
747262319	1236,676	9
750783978	-396,692	9
753942662	644,-924	9
755235317	308,1396	9
756368925	-924,-492	9
757348620	180,-1324	9
757789105	692,772	9
758651636	276,-956	9
759558651	-764,-780	9
763094158	324,1380	9
763443924	612,740	9
763714163	-908,116	9
763838273	612,-924	9
764401146	-972,-204	9
764804939	788,-796	9
768444905	628,164	9
769288276	756,-828	9
771808392	292,-1452	9
773817532	-396,1236	9
774121596	20,-1020	9
776099073	-380,-876	9
776896433	-380,1460	9
776987581	692,-780	9
777019156	-316,1300	9
777140942	-1436,-252	9
778253337	-332,1284	9
780397803	180,-796	9
781893939	-844,628	9
784103710	-1356,644	9
785236424	228,-1468	10
787122484	-860,-988	9
787392833	1204,-236	9
789768711	756,1204	9
790621341	708,-828	9
790857719	324,820	9
793482717	-796,-380	9
794051598	-1356,132	9
795230845	932,-476	10
795739825	-396,-1052	9
795965527	164,804	9
797969523	628,-876	9
799761220	-492,-908	9
800277456	1172,-828	9
803492302	-364,1252	10
804111004	-428,-876	9
804143557	-796,916	9
804544540	-188,-1340	9
805014926	-892,-1052	9
805630504	708,676	9
806406981	-1004,-364	9
806454440	-412,1396	9
806742909	-1356,260	9
806806275	-828,676	9
806988845	260,-892	9
807502797	724,-412	9
809192341	772,836	9
810162285	-860,724	9
810756991	-268,-844	9
811225741	260,-892	9
811262401	1316,-348	9
811522082	-876,1156	9
812401461	900,-476	9
812515589	260,-876	9
812667641	724,-860	9
813122757	-844,740	9
813415635	1364,-428	9
814840795	1300,180	9
815173865	-364,1092	9
816670917	228,-1452	9
818244883	-1340,-236	9
818531692	164,1364	9
818654440	708,-940	10
820773184	-732,1332	9
821259347	1236,884	9
821336374	676,644	9
822981020	628,708	9
823387854	-412,804	9
824266125	-828,-300	10
825896490	932,-876	9
825974932	-828,1236	9
827614313	-1340,292	9
829715979	1124,308	9
831617576	-1036,788	9
833054526	-252,-764	9
833617435	1172,708	9
834460711	1332,564	9
835635912	1236,324	9
836672859	1252,660	9
837469482	-188,820	9
837942216	660,1236	9
838516780	356,-1068	9
838865506	676,932	9
839359093	612,-252	9
839615512	1380,-220	9
840712990	804,836	9
840921302	-1004,180	9
841067003	-1004,-828	9
843960302	-380,-876	9
844485622	852,164	9
844743246	756,-892	9
847692020	836,-860	9
848496886	-1484,68	9
848641579	292,-892	9
851225804	-892,-732	9
851517452	-908,852	9
852170163	660,-764	9
853434890	-988,676	9
854432862	740,84	9
854543954	-972,-364	9
857173643	-1468,-236	9
857668199	-860,-172	9
859856532	-1420,-220	9
860098356	-1308,-764	9
860110082	1316,180	9
861295089	-220,-1276	9
863407051	-460,1236	9
863657937	692,-332	9
864072373	724,1268	9
864345341	788,-860	9
864697244	-924,-716	9
864842078	196,1364	9
865123130	1364,100	9
867396824	-972,788	9
868265352	-412,-924	9
868925453	1316,84	9
870208837	-860,276	9
870760224	1252,756	9
871783677	676,-1308	9
872187431	-1356,-444	9
872400934	-396,-972	10
872507902	1220,820	9
873032821	-892,164	9
873130484	644,-380	9
874526181	212,1236	9
875475008	-1436,180	9
875990567	196,-972	9
876065900	-924,-364	9
877549286	692,-924	9
878375271	-764,356	9
879780420	708,1220	9
882632141	740,756	9
883455191	-972,-876	9
884334617	1284,676	9
885967291	724,84	9
886615014	-1004,228	9
888027088	-268,-1324	9
889870212	1220,180	9
891651920	756,1348	9
893122080	-1372,-332	9
893642035	164,1380	9
894055023	-460,1364	9
895090464	1332,36	9
902884937	-284,-956	9
905651643	-956,-332	9
906706290	1220,-348	9
907418018	-1436,52	9
907807893	-796,-924	9
908176451	1172,804	9
908269335	-892,-172	9
908570387	1300,228	9
909788921	-1340,-300	9
909970009	692,116	9
910465060	-988,20	9
915656447	-1452,-268	9
916856696	-796,36	9
917192690	1348,-492	9
917378064	-236,1204	9
917548407	-988,292	9
918718537	708,692	9
918730022	804,-956	9
918802969	-1452,-332	9
919189046	-860,724	9
920385627	68,-844	9
920669476	724,1236	9
920939243	1268,148	9
923160616	772,900	9
924009544	1220,68	9
924255248	-348,-940	9
925027337	772,-428	9
925458159	-700,1284	9
927356686	-844,740	9
928167846	772,756	9
928508106	-332,-1372	9
928676713	756,-812	9
931728447	-940,-444	9
932438363	-812,-796	9
932478678	116,1172	9
932989597	-252,1300	9
933528263	708,756	9
935037391	-252,804	9
935119891	-764,-924	9
935870152	-1388,-284	9
937535420	-876,-876	9
938561724	292,-924	9
938941570	-236,-940	9
939052066	196,-1484	9
939843588	852,276	9
940679408	-940,-924	9
940773215	-348,-1036	9
940794607	-828,756	9
941042874	740,724	9
941804395	-268,1284	9
941930982	356,1204	9
944264723	820,212	9
946147162	-236,756	9
949846685	-236,-1420	9
950364931	196,-1292	9
950834091	244,-1036	9
952386481	724,1332	9
952446786	-332,692	9
955475661	-908,-300	9
956208902	1236,-444	9
957075554	1220,260	9
958961960	772,308	9
961608835	-284,1300	9
962008313	-236,1348	9
962080203	1236,708	9
962837683	244,-1420	9
963014328	-428,740	9
964948754	820,180	9
965639034	-1356,356	9
966298068	276,1268	9
967305546	1332,-252	9
967358761	116,836	9
967990795	-860,884	9
970259638	-380,1332	9
971870453	244,772	9
972936013	1236,356	9
974468902	-956,164	9
974519603	772,-220	9
976428590	1284,340	9
977010933	-924,-860	9
977288795	356,788	9
978755667	1316,-364	9
979288396	340,1236	9
979416074	1364,228	9
979580510	-1292,340	9
979860768	772,804	9
980564720	-1020,596	9
982525633	772,772	9
983379058	340,-860	9
985279986	-1388,-332	9
986034934	372,-892	9
986624119	772,148	9
986637548	-892,852	9
987097745	-908,164	9
987860787	756,1188	9
990308846	820,1172	9
990916182	820,148	9
991322695	260,1220	9
991507591	-1420,-492	9
992142603	1236,788	9
992241231	596,1252	9
992363277	292,1364	10
994327167	-860,196	9
995885787	612,1188	9
995980171	804,708	9
996245291	1172,148	9
997272842	-380,1188	9
997363544	740,-860	9
998104775	84,-796	9
998626536	708,772	9
999160796	-300,788	9
1001117354	228,1396	9
1002194027	244,1364	9
1003206091	1284,724	9
1003484834	-908,868	9
1004425973	820,820	9
1005037559	276,-1036	9
1005389078	-844,-220	9
1006647885	-348,1252	9
1010238575	-828,-892	9
1011607580	-924,-860	9
1013355586	1284,-332	9
1013776829	-860,-508	9
1014411175	-924,-1020	9
1014734666	692,724	9
1016200524	-364,-956	9
1018265064	-860,-924	9
1021583885	1316,-428	9
1021629868	-412,-1436	9
1022064567	260,-1276	9
1022153284	596,-1020	9
1022871345	-1404,388	9
1022978687	-1084,196	9
1023711458	868,-412	9
1024352684	-380,1284	9
1024899947	-796,-348	9
1028061848	1252,84	9
1028753825	1332,196	9
1031220622	1364,372	9
1031453870	244,-1436	9
1032356394	-972,-364	9
1032803069	-396,-892	9
1032872810	-828,900	9
1033526196	-348,-956	9
1034098463	884,708	9
1035215540	692,724	9
1035648268	772,-332	9
1035773658	-828,852	9
1037244175	-1260,132	9
1037436543	68,1204	9
1040146737	1236,756	10
1040503772	1140,196	9
1042574810	1172,-924	9
1042591159	804,180	9
1043253649	708,-444	9
1044032431	1348,692	9
1045018942	-332,-780	9
1045531606	-940,772	9
1045683728	292,-956	9
1046434775	676,612	9
1048639304	628,-828	9
1049130892	1316,-220	9
1051109070	-492,1220	9
1051251491	1220,116	9
1051459972	-332,-1468	9
1052384542	1220,-476	9
1053288623	-908,292	9
1056098376	-956,724	9
1056134698	-172,-1404	9
1056821072	724,852	9
1058670808	-1388,116	9
1059402724	-316,-780	9
1060858773	-220,1284	9
1060860480	-364,692	9
1064059418	-364,788	9
1065302675	756,-364	9
1065671268	-908,180	10
1065887768	-940,724	9
1066176813	-1404,-396	9
1066770745	36,-1468	9
1066811823	-812,1268	9
1067798056	-860,-828	9
1068005963	-1052,-876	9
1068049165	1220,-828	9
1070632476	-908,692	9
1071095251	1364,564	9
1071129608	-812,724	9
1071571880	100,884	9
1072303887	-940,148	9
1075549311	-924,-844	9
1077004028	-508,1268	10
1077301346	772,772	9
1077673120	1236,-460	9
1077943276	-268,1204	9
1077957753	804,868	9
1078932459	-1004,-1036	9
1082143578	-972,-332	9
1082948466	1236,660	9
1084817251	100,1172	9
1084852968	-412,884	9
1085368845	740,-828	9
1085600630	1172,196	9
1087386267	-1340,212	9
1087441185	36,-956	9
1087913365	852,-940	9
1088113417	788,52	9
1089825305	-1020,340	9
1089904405	148,-1420	9
1090675883	-860,708	10
1091235241	4,-860	9
1091404657	740,-892	9
1091643664	-1468,-364	9
1092679390	212,772	9
1094064530	-956,612	9
1094478775	-876,84	9
1096942323	292,1268	9
1097205475	708,-956	9
1098485712	-364,-1356	9
1100090287	756,180	9
1101062445	1316,724	9
1101960884	1108,132	9
1102093112	-380,-892	9
1102326792	1364,148	9
1106701318	708,228	9
1107660796	820,-284	9
1107715624	-348,-1356	9
1108097650	-1004,308	9
1109612230	1348,644	9
1109614425	-412,-860	9
1110285372	-1036,740	9
1110435660	-508,1300	9
1110933879	772,148	9
1111453007	-348,-1388	9
1111652796	-284,612	9
1111761908	1236,-540	9
1112576844	100,708	9
1113751730	756,1188	9
1114919863	836,-316	9
1115163154	-812,-956	9
1115485395	-1356,196	9
1118455017	244,1140	9
1119602326	-860,772	9
1120553930	148,772	9
1121107456	756,-268	9
1121321972	756,-444	9
1121588233	1204,244	9
1121691955	-300,-1452	9
1123097103	52,-1500	9
1123109443	724,644	9
1124091033	100,1332	9
1124143297	164,-940	9
1124423232	-812,-1004	9
1127226782	1220,292	9
1128138271	756,-236	9
1129669847	-1436,276	9
1130250336	-1292,-380	9
1131964138	-908,724	9
1135338457	-1340,196	9
1135732449	1284,-348	9
1136193466	596,-444	9
1136353542	-956,-428	9
1138544059	772,-316	9
1139721433	-940,-812	9
1140432796	-1308,244	9
1140564968	-908,-428	9
1141488412	4,1236	9
1141619872	-1340,-300	9
1142921792	756,-972	9
1144069030	-332,804	9
1144078565	1284,-364	9
1147218773	-364,1172	9
1147966418	-956,228	9
1149922627	788,116	9
1151602324	-1388,52	9
1152438311	-1468,-396	9
1155565701	-988,-316	9
1155864005	148,772	9
1156806768	-540,-940	9
1157933705	1188,-812	9
